的	白勹丶
癱	疒廿口夫隹
鞘	革小月
瀨	氵木口⺈貝
匣	匚甲
凳	癶一口䒑几
隙	阝小日小
娣	女丷弓亻
驟	馬耳又乑
莞	艹宀二儿
曆	厂禾禾日
伶	亻人之
謠	言夕牛山
璽	一八巾乂乂乂乂王丶
拭	扌弋工
醃	酉大日乚
墅	甲二又㇕丨土
懵	忄艹四冖目
碾	石尸艹展
雋	隹冂一冂
禧	礻士口䒑口
鷺	足夂口鳥
鵑	口月鳥
脅	力力力月
榨	木穴𠂉卜
黯	四二灬立日
侖	人一冂艹
荼	艹人禾
苞	艹勹巳
戚	戊上小
頒	八刀頁
倘	亻小冂口
怯	忄土厶
淪	氵人一冂艹
礁	石隹灬
睏	日圍木
瞻	目⺈厂八言
躬	身弓
餌	食耳
脖	月十冖子
襟	衤木木示
尉	尸示寸
軼	車牛人
亥	亠乡人
蘋	艹止小頁
肢	月十又
悄	忄小月
紐	絲㇕十
貯	貝宀丁
僕	亻业羊
憎	忄丷四日
禎	礻卜貝
隴	阝龍
緬	絲石圍卜丨
頰	大人人頁
砷	石申
糙	米之牛口
炯	火冂口
莘	艹辛
盔	大火皿
睦	目土八土
仟	亻千
炕	火亠几
渦	氵咼
鬢	長彡宀一小貝
荔	艹力力力
嗷	口丰力攵
籲	⺮人一口口口冂艹頁
鯊	氵小丿魚
藩	艹氵釆田
楨	木卜貝
奢	大者
尬	尤人川
趾	足止
贖	貝士四貝
瘀	疒方人冫
悼	忄卜日十
臍	月亠丷丨刀氏川
抿	扌巳七
憾	忄戊一口心
孓	了丶
滌	氵亻丨夂木
兀	一儿
嶽	山犭言大丶
稚	禾隹
褒	亠亻口木𧘇
痔	疒土寸
烘	火廿八
渭	氵田月
嘻	口士口䒑口
錨	金艹田
鍛	金亻三殳
麒	鹿其
熄	火自心
艮	艮
薯	艹四者
禦	行牛止卩示
蕉	艹隹灬
荀	艹勹日
逍	之小月
拗	扌幺力
轍	車亠厶月攵
毯	毛火火
鐸	金四土半
邸	氏丶阝
柵	木冂艹
炙	夕火
倭	亻禾女
熾	火立日戈
馱	馬大
莽	艹大丶艹
笠	⺮立
勉	⺈口儿力
羌	羊儿
璋	王立日十
毆	匚口口口殳
咚	口夂冫
槳	爿夕寸木
恪	忄夂口
妒	女户
噹	口小冖口田
暑	日者
軀	身匚口口口
鈷	金十口
疫	疒殳
歉	䒑彐刂八欠
汐	氵夕
績	忄丰貝
樟	木立日十
豁	宀丰口八人口
窖	穴牛口
驥	馬丬匕田廿八
扭	扌㇕十
胰	月大弓
梟	鳥木
泗	氵四
邇	之一八巾乂乂乂乂
啟	户口攵
帘	穴巾
隅	阝日冂厶
岔	八刀山
弛	弓也
渚	氵者
纜	絲臣⺮四見
枴	木口刀
鑼	金四絲隹
廁	广貝刂
撼	扌戊一口心
雛	勹凵勹凵隹
痞	疒不口
瘟	疒日皿
樽	木丷酉寸
崢	山爪彐
颳	風舌
歧	止十又
咀	口且
箋	⺮戈戈
寮	宀大丷日小
繃	絲山月月
蒿	艹亠口冂口
悍	忄日一十
嬋	女口口日十
駭	馬亠乡人
硼	石月月
啤	口鬼十
壬	丿士
叛	半斤又
浚	氵厶八夂
霽	雨亠丷丨刀氏川
嘮	口火火冖力
勘	其乚力
剌	木口刂
樵	木隹灬
啄	口豕
倡	亻日日
肛	月工
糜	广木木米
漪	氵犭大丁口
迴	之圍口
駒	馬勹口
瑕	王㇕卜㇕又
蔽	艹水冂攵
鐳	金雨田
糯	米雨而
茫	艹氵亡
噎	口士冖一口䒑
飼	食㇆一口
狹	犭大人人
凰	几白王
溺	氵弓冫弓冫
霓	雨臼儿
硝	石小月
囤	圍七凵
吭	口亠几
靡	广木木非
厥	厂䒑凵欠
凜	冫亠圍口禾
跺	足几木
萃	艹亠人人十
埔	土甫
扼	扌厂巳
吱	口十又
竺	⺮二
綢	絲周土口
霏	雨非
蛟	虫亠八乂
圃	圍甫
鋤	金且力
誕	言廴丿止
瘸	疒力口冂人人
琢	王豕
酉	酉
棘	木冂木冂
蚌	虫丰
虜	虎田力
吋	口寸
夥	日木夕夕
譁	言艹一艹工
辮	辛絲辛
恍	忄小尤
貽	貝厶口
糠	米广彐氵
渺	氵目小丿
瀛	氵亡口月女凡
祀	礻巳
瓏	王龍
琅	王丶艮
苛	艹丁口
苓	艹人之
丕	不一
唬	口虎
夭	丿大
姍	女冂艹
橡	木⺈口豕
眩	目亠幺
弈	亠川八艹
拈	扌卜口
茸	艹耳
倔	亻尸凵山
諜	言廿乚木
艱	廿口夫艮
貂	豸刀口
諒	言亠口小
耙	三小巴
跋	足大又丶
踱	足广廿又
叭	口八
恢	忄大火
彝	彑米絲艹
綰	絲宀㠯
磯	石絲絲戈人
旌	方𠂉生
孜	子攵
踐	足戈戈
舵	舟宀匕
廝	广其斤
寐	宀爿二小
璃	王亠乂凵冂厶
荻	艹犭火
懈	忄⺈用刀牛
漕	氵艹日日
磐	舟殳石
宦	宀臣
漱	氵木口欠
櫥	木广士口䒑寸
諱	言韋口㐄
庶	广廿灬
癬	疒魚羊
馭	馬又
掄	扌人一冂艹
釜	八乂王丷
騫	宀甘八馬
釐	二小攵厂甲二
茉	艹一木
隸	木示彐氵
匾	匚户冂艹
膳	月羊䒑口
濡	氵雨而
蕪	艹𠂉廿灬
恃	忄土寸
淞	氵木八厶
頹	禾儿頁
舀	爪臼
閑	門木
搔	扌又丶虫
矇	目艹冖一豕
縈	火火冖絲
嬪	女宀一小貝
梧	木工㇕口
匝	匚巾
羈	四革馬
屹	山𠂉乙
頃	匕頁
鯉	魚甲二
灸	⺈丶火
甦	一日乂生
熹	士口䒑灬
鵲	廿日鳥
鑰	金人一口口口冂艹
焙	火立口
蹈	足爪臼
牡	牛土
秧	禾冂大
飢	食几
狸	犭甲二
訥	言冂人
沼	氵刀口
襠	衤小冖口田
毗	田匕匕
慫	行人人止心
懲	行山一王攵心
炬	火匚㇕
逞	之口王
曖	日爪冖心夂
簧	⺮廿由八
鰭	魚者匕日
窘	穴尹口
赦	土川八攵
柚	木由
溯	氵䒑凵月
宙	宀由
斟	其乚冫十
柑	木甘
匿	匚艹大口
剔	日勹彡刂
眷	半目
癸	癶一大
緞	絲亻三殳
馴	馬川
顱	虎田皿頁
嘲	口十日十月
噤	口木木示
弒	乂木丶弋工
諭	言人一月刂
謬	言习习人彡
甕	亠乡隹瓦
噩	王口口口口
鬚	長彡彡頁
蟒	虫艹大丶艹
偵	亻卜貝
攆	扌夫夫車
巔	山十且八頁
燮	言火火又
汲	氵㇆人
筷	⺮忄㇕大
輿	臼車八
詭	言⺈厂巳
滔	氵爪臼
姣	女亠八乂
丐	一卜乚
檸	木宀心皿丁
硃	石牛小
戌	戊一
敝	水冂攵
壟	龍土
諮	言冫欠口
疹	疒人彡
炊	火欠
涕	氵丷弓亻
瑣	王小貝
摹	艹日大手
樞	木匚口口口
杵	木𠂉十
棣	木彐氵
羚	羊人之
渤	氵十冖子力
蝨	乙十虫虫
墟	土虎业
柿	木亠巾
綏	絲爪女
薔	艹土人人圍口
蹙	戊上小足
噪	口口口口木
頑	二儿頁
氖	气㇆丿
帛	白巾
膨	月士口䒑彡
甬	又用
琉	王亠厶川
抒	扌又㇕丨
酌	酉勹丶
榭	木身寸
鐺	金小冖口田
爍	火白幺幺木
沅	氵二儿
濠	氵亠口冖豕
嬉	女士口䒑口
殖	一夕十且
珀	王白
眶	目匚王
稼	禾宀豕
咎	夂卜口
絢	絲勹日
莓	艹𠂉母
嘈	口艹日日
馥	禾日𠂉日夂
粹	米亠人人十
祗	礻氏丶
穢	禾止戊一小
褂	衤土土卜
娼	女日日
鳶	弋鳥
叟	臼丨又
墾	豸艮土
廓	广亠口子阝
弼	弓一白弓
翡	非习习
曳	日乚丿
偕	亻匕匕白
羲	羊禾了戈
汾	氵八刀
藺	艹門隹
軾	車弋工
蛹	虫又用
儷	亻一冂丶一冂丶鹿
啖	口火火
籬	⺮亠乂凵冂厶隹
豚	月豕
熨	尸示寸火
犀	尸水牛
摯	土半丸手
冕	日⺈口儿
褶	衤习习白
髻	長彡士口
擂	扌雨田
檬	木艹冖一豕
咕	口十口
嘶	口其斤
昀	日勹冫
卹	丿皿卩
疝	疒山
孑	了一
槌	木之丿㠯
吮	口厶儿
芋	艹一寸
萎	艹禾女
榻	木日习习
嗡	口八厶习习
漣	氵之車
妤	女又㇕丨
訟	言八厶
燬	火臼工殳
巒	言絲絲山
吠	口大丶
囑	口尸水四勹虫
篷	⺮之夂丰
聆	耳人之
騁	馬由了
嗑	口土厶皿
稟	亠圍口禾
漳	氵立日十
沱	氵宀匕
卅	一川
碌	石彐水
颱	風厶口
燴	火人一四日
怠	厶口心
擄	扌虎田力
砰	石一丷十
曙	日四者
稽	禾尤匕日
簪	⺮七儿七儿日
偎	亻田展
恙	羊心
敞	小冂口攵
徙	行止止
嬴	亡口月女凡
祚	礻𠂉卜
巽	巳巳廿八
拇	扌母
兢	十口儿十口儿
觴	⺈用𠂉日一勹彡
汕	氵山
纓	絲貝貝女
綻	絲宀一止
磺	石廿由八
囂	口口頁口口
啜	口又又又又
螢	火火冖虫
壑	卜冖一八人口又土
峨	山手戈
濂	氵广䒑彐刂八
閨	門土土
姊	女丿乚亻
驪	馬一冂丶一冂丶鹿
嘖	口丰貝
謁	言日勹人乚
讒	言⺈口匕匕⺈口儿丶
愉	忄人一月刂
溥	氵甫寸
緇	絲巛田
捨	扌人舌
罔	冂䒑亡
衙	行工㇕口
懇	豸艮心
厝	厂廿日
鄙	口十圍口阝
勛	口貝力
餃	食亠八乂
桀	夕㐄木
澎	氵士口䒑彡
宥	宀大月
聿	彐二
頡	士口頁
骸	骨亠乡人
彿	行弓川
煽	火户习习
澱	氵尸廿八殳
檻	木臣⺮皿
隕	阝口貝
餉	食自口
狙	犭且
惶	忄白王
酣	酉甘
輒	車耳乚
杳	木日
顰	止小頁鬼十
煦	日勹口灬
庇	广匕匕
芥	艹人川
戍	戊丶
蝗	虫白王
鱷	魚王口口口口
床	广木
陋	阝一冂人乚
戮	习习人彡戈
壤	土亠口口甘𧘇
揖	扌口耳
攙	扌⺈口匕匕⺈口儿丶
愕	忄口口一了
紳	絲申
呷	口甲
唧	口艮卩
朧	月龍
詣	言匕日
烽	火夂丰
慨	忄艮七儿
乒	丘丿
朦	月艹冖一豕
粱	氵刀八米
峙	山土寸
征	行一止
詰	言士口
淒	氵一彐女
畦	田土土
庾	广臼人
掖	扌亠亻夂丶
柬	木四
犢	牛士四貝
逵	之土八土
秩	禾牛人
颯	立風
蕃	艹釆田
朽	木了
塹	車斤土
杞	木己
蛛	虫牛小
啡	口非
晦	日𠂉母
餿	食臼丨又
扉	户非
嫉	女疒矢
蓆	艹广廿巾
謨	言艹日大
垠	土艮
嗤	口凵一虫
幌	巾日小尤
篆	⺮彑豕
臼	臼
傭	亻广彐用
諷	言風
慚	忄車斤
怖	忄大巾
灶	火土
扈	户口巴
嫡	女亠丷冂十口
磬	士尸殳石
鍥	金丰刀大
哺	口甫
踝	足日木
叱	口匕
婢	女鬼十
婿	女㇕止月
挽	扌⺈口儿
氾	氵巳
歹	一夕
矗	十且十且十且
叨	口刀
晰	日木斤
鼬	臼巛由
閏	門王
揩	扌匕匕白
罈	牛山西日十
偃	亻匚日女
濛	氵艹冖一豕
蝸	虫咼
銻	金丷弓亻
氐	氏丶
酪	酉夂口
幔	巾日四又
渥	氵尸至
瑰	王鬼
蔗	艹广廿灬
嗓	口又又又木
籮	⺮四絲隹
膛	月小冖口土
幟	巾立日戈
蛻	虫八口儿
剿	巛日木刂
掣	牛巾刂手
娑	氵小丿女
蔬	艹㇕止亠厶川
俑	亻又用
腋	月亠亻夂丶
癒	疒人一月刂心
憫	忄門文
吆	口幺
憊	亻廿丿用心
舫	舟方
瀏	氵氏丶刀金刂
羿	习习艹
為	丷㇕㇕㇆灬
璜	王廿由八
拄	扌丶王
誡	言戈艹
吝	文口
渙	氵⺈冂八大
穹	穴弓
岫	山由
筵	⺮廴丿止
裊	鳥亠𧘇
矜	又㇕亻人丶㇕
掬	扌勹米
皿	皿
纂	⺮目大絲
徊	行圍口
鰓	魚田心
誨	言𠂉母
鬍	長彡十口月
嗽	口木口欠
悖	忄十冖子
耘	三小二厶
蜃	辰虫
銓	金人王
鏽	金彐片爿
鑾	言絲絲金
榴	木氏丶刀田
蹺	足土土土尤
伺	亻㇆一口
饑	食幺幺戈人
榛	木春禾
簍	⺮數女
筏	⺮亻戈
銬	金者了
奐	⺈冂八大
癩	疒木口⺈貝
淅	氵木斤
澹	氵⺈厂八言
禱	礻士㇕工一口寸
辟	尸口辛
姥	女者匕
欖	木臣⺮四見
譏	言幺幺戈人
坷	土丁口
莢	艹大人人
靄	雨言日勹人乚
顎	口口一了頁
嶄	山車斤
仆	亻卜
脯	月甫
痢	疒禾刂
汰	氵大丶
濯	氵习习隹
萼	艹口口一了
楔	木丰刀大
軻	車丁口
輻	車一口田
圳	土川
煉	火木四
甌	匚口口口瓦
峭	山小月
猥	犭田展
惺	忄日生
締	絲亠丷冖巾
嘩	口艹一艹工
僚	亻大丷日小
忿	八刀心
孵	氏丿丶卩丶爪子
紊	文絲
罄	士尸殳牛山
髯	長彡冂土
贅	丰力攵貝
魘	厂日月大丶鬼
齲	齒丿口冂厶
帷	巾隹
雉	矢隹
膈	月一口冂丷丁
寞	宀艹日大
櫓	木魚日
畸	田大丁口
箕	⺮其
匆	勹彡丶
壕	土亠口冖豕
涎	氵廴丿止
渲	氵宀二日
闋	門癶一大
耽	其冖儿
菅	艹宀㠯
猩	犭日生
詮	言人王
疵	疒止匕
遐	之㇕卜㇕又
袂	衤㇕大
霾	雨豸甲二
虔	虎文
鉸	金亠八乂
舶	舟白
燎	火大丷日小
闔	門土厶皿
殃	一夕冂大
遏	之日勹人乚
銼	金人人土
舛	夕㐄
匕	匕
隘	阝䒑八皿
騾	馬田絲
檜	木人一四日
稈	禾日一十
鵠	牛口鳥
衢	行目目隹
譴	言之中一㠯
泌	氵心丿
礬	乂乂木木大石
岷	山巳七
贍	貝⺈厂八言
俘	亻爪子
狩	犭宀寸
蠡	彑豕虫虫
殆	一夕厶口
鬃	長彡宀示
晌	日自口
睫	目一彐止
飭	食𠂉力
琍	王禾刂
蝠	虫一口田
鑣	金鹿灬
訛	言亻匕
靛	丰月宀一止
礪	石厂艹日冂厶
氦	气亠乡人
佯	亻羊
膀	月亠丷冖方
瀆	氵士四貝
姻	女圍大
繽	絲宀一小貝
鑒	臣⺮四金
贓	貝爿戈臣
耆	者匕日
捫	扌門
拚	扌厶艹
籤	⺮人人戈非一
夙	几一夕
腑	月广亻寸
噙	口人亠乂凵冂厶
訖	言𠂉乙
潼	氵立甲二
窒	穴至
翌	习习立
夔	䒑自止巳八夂
刈	乂刂
鍬	金禾火
舷	舟亠幺
鱔	魚羊䒑口
誑	言犭王
氓	亡巳七
豢	半豕
忱	忄冖儿
雇	户隹
閭	門口口
媳	女自心
蠹	一中冖石虫虫
荐	艹大丨子
庖	广勹巳
埂	土一日乂
琥	王虎
賁	十艹貝
俟	亻厶矢
懾	忄耳耳耳
汙	氵一寸
缶	牛山
鏤	金數女
忝	一大忄
躡	足耳耳耳
喱	口厂甲二
鴛	夗鳥
誣	言工人人
諍	言⺈彐
怵	忄木丶
湍	氵山而
輟	車又又又又
僻	亻尸口辛
鏃	金方𠂉矢
鶉	亠口子鳥
羯	羊日勹人乚
拯	扌㇕水一
俸	亻春工
翱	白大十习习
奠	丷酉大
肱	月大厶
瘧	疒虎匚
邕	巛口巴
茱	艹牛小
梔	木斤一巴
楹	木㇆丿又皿
僥	亻土土土尤
倖	亻土半
慍	忄圍人皿
玟	王文
礎	石木木㇕止
矽	石夕
蛭	虫至
骰	骨殳
鏜	金小冖口土
飧	夕食
訕	言山
翩	户冂艹习习
祟	凵山示
殉	一夕勹日
剋	十口儿刂
皰	皮勹巳
苒	艹冂土
箔	⺮氵白
輦	夫夫車
牲	牛生
氳	气圍人皿
牒	片廿乚木
漩	氵方𠂉㇕止
玳	王亻弋
礫	石白幺幺木
賄	貝大月
悵	忄長
涸	氵圍十口
攘	扌亠口口甘𧘇
歟	臼一乚丨八欠
鐲	金四勹虫
剜	宀夗刂
苣	艹匚㇕
芍	艹勹丶
菩	艹立口
蠔	虫亠口冖豕
哂	口西
佣	亻用
仞	亻刀丶
冽	冫一夕刂
喳	口木日一
鏗	金臣又土
戾	户大丶
亟	了口又一
蘑	艹广木木石
輾	車尸艹展
跛	足皮
顓	山而頁
鎔	金穴人口
鯽	魚艮卩
憬	忄日亠口小
愀	忄禾火
湮	氵西土
闡	門口口日十
亙	二⺈冫
撻	扌之土羊
蒞	艹氵亻立
盹	目七凵
脩	亻丨夂月
謗	言亠丷冖方
寤	宀爿工㇕口
盎	冂大皿
灤	氵言絲絲木
繕	絲羊䒑口
歿	一夕勹又
逕	之一巛工
哮	口者子
乓	丘丶
誥	言牛口
狡	犭亠八乂
蹶	足厂䒑凵欠
蹋	足日习习
篡	⺮目大厶
俚	亻甲二
魷	魚尤
鰻	魚日四又
恣	冫欠心
紂	絲寸
胄	由月
矚	目尸水四勹虫
笆	⺮巴
竣	立厶八夂
悸	忄禾子
煬	火日一勹彡
韭	非一
睨	目臼儿
倌	亻宀㠯
肪	月方
孺	子雨而
緝	絲口耳
殮	一夕人一口口人人
儼	亻口口厂㇕耳攵
皎	白亠八乂
瘓	疒⺈冂八大
癆	疒火火冖力
蜇	扌斤虫
莒	艹口口
橇	木毛毛毛
翳	匚矢殳习习
賑	貝辰
崛	山尸凵山
篁	⺮白王
偌	亻艹大口
釧	金川
諺	言立丿彡
庵	广大日乚
隧	阝之丷豕
靨	厂日月大丶石圍卜丨
蜈	虫口一大
冑	由冂二
澧	氵日刂一口䒑
屜	尸行廿乚
姒	女厶人
枋	木方
惰	忄大工月
懺	忄人人戈非一
蚤	又丶虫
婊	女丰𧘇
斡	十日十人冫十
韃	革之土羊
轅	車土口𧘇
栩	木习习
睞	目木人人
僖	亻士口䒑口
倏	亻丨夂大丶
蕨	艹厂䒑凵欠
茴	艹圍口
藐	艹豸白儿
酵	酉者子
蛔	虫圍口
匈	勹乂凵
醞	酉圍人皿
叵	匚口
齦	齒艮
唾	口千艹二
惚	忄勹彡心
瑙	王巛鬼乂
棹	木卜日十
蜥	虫木斤
蛀	虫丶王
螟	虫冖日亠八
黍	禾人水
緘	絲戊一口
攣	言絲絲手
轂	士冖一車殳
佇	亻宀丁
鈐	金人丶㇕
貉	豸夂口
瀕	氵止小頁
妊	女丿士
櫛	木⺮艮卩
斫	石斤
咻	口亻木
箴	⺮戊一口
飴	食厶口
訝	言牙
淙	氵宀示
嫦	女小冖口巾
弁	厶艹
賒	貝人示
慷	忄广彐氵
寥	宀习习人彡
摑	扌圍戈口一
蔑	艹四戊丶
砥	石氏丶
迄	之𠂉乙
鴕	鳥宀匕
咫	尸丶口八
搪	扌广彐口
噫	口立日心
瞰	目㇕耳攵
僮	亻立甲二
佗	亻宀匕
塾	亠口子丸土
旎	方𠂉尸匕
壅	亠乡隹土
懦	忄雨而
繚	絲大丷日小
繹	絲四土半
藹	艹言日勹人乚
爰	爪一大又
鏘	金爿夕寸
詼	言大火
狽	犭貝
羔	羊灬
騖	又㇕亻攵馬
盂	一寸皿
髦	長彡毛
萸	艹臼人
卮	斤一巳
詬	言斤一口
癥	疒行山一王攵
綵	絲爪木
娓	女尸毛
蘚	艹魚羊
籟	⺮木口⺈貝
榫	木隹十
蹊	足爪幺大
肴	乂大月
諂	言⺈臼
痿	疒禾女
湃	氵手一丰
祉	礻止
擻	扌數女攵
睪	四土半
釁	臼冂一口酉八刀
啻	亠丷冖巾口
旖	方𠂉大丁口
姘	女䒑艹
稔	禾人丶㇕心
詫	言宀丿七
疚	疒⺈丶
瀋	氵宀釆田
啾	口禾火
崙	山人一冂艹
腱	月廴彐二
鱸	魚虎田皿
瘁	疒亠人人十
漓	氵亠乂凵冂厶
闆	門口口口
迂	之一寸
菰	艹子瓜
鐮	金广䒑彐刂八
洌	氵一夕刂
袒	衤日一
櫚	木門口口
囁	口耳耳耳
唳	口户大丶
篙	⺮亠口冂口
氛	气八刀
嬤	女广木木幺
垃	土立
牘	片士四貝
佃	亻田
膺	广亻隹月
洱	氵耳
邏	之四絲隹
琶	王王巴
稷	禾田八夂
簣	⺮中一貝
痙	疒一巛工
讖	言人人戈非一
燻	火千四二灬
沮	氵且
轡	車絲絲口
鞅	革冂大
骯	骨亠几
酋	丷酉
并	䒑艹
檳	木宀一小貝
匱	匚中一貝
踵	足千日二
罹	四忄隹
臏	月宀一小貝
懊	忄自米大
瀰	氵弓一八巾乂乂乂乂
遽	之虎豕
陛	阝匕匕土
萄	艹勹牛山
薜	艹尸口辛
囈	口艹土八土丸二厶
崆	山穴工
銖	金牛小
獺	犭木口⺈貝
芻	勹凵勹凵
惻	忄貝刂
闈	門韋口㐄
嫵	女𠂉廿灬
舂	春臼
璦	王爪冖心夂
橢	木阝大工月
豕	豕
呎	口尸丶
冗	冖几
蓀	艹子丿絲
鮫	魚亠八乂
瘴	疒立日十
憚	忄口口日十
媼	女圍人皿
絀	絲凵山
酊	酉丁
笞	⺮厶口
侮	亻𠂉母
胱	月小尤
肓	亡月
麴	木人人夕勹米
鑠	金白幺幺木
悴	忄亠人人十
梆	木丰阝
乩	卜口乚
呶	口女又
賂	貝夂口
疽	疒且
淄	氵巛田
逅	之斤一口
菽	艹上小又
苧	艹宀丁
蟆	虫艹日大
齪	齒足
鼾	自田一川一十
猷	丷酉大丶
葩	艹白巴
舐	舌氏
倨	亻尸十口
餒	食爪女
溉	氵艮七儿
赭	土川八者
桅	木⺈厂巳
嘹	口大丷日小
嚀	口宀心皿丁
庠	广羊
慟	忄千日二力
砧	石卜口
蟀	虫亠幺氵艹
惕	忄日勹彡
惘	忄冂䒑亡
惦	忄广卜口
潦	氵大丷日小
窠	穴日木
裨	衤鬼十
贗	厂亻鳥貝
蜓	虫廴丿士
褻	亠土八土丸𧘇
袞	亠八口𧘇
懍	忄亠圍口禾
蚩	凵一虫
殯	一夕宀一小貝
耒	三小
榷	木冖隹
奄	大日乚
窈	穴幺力
豉	一口䒑十又
劾	亠乡人力
憧	忄立甲二
孿	言絲絲子
荏	艹亻丿士
榔	木丶艮阝
燧	火之丷豕
遑	之白王
嗇	土人人圍口
駢	馬䒑艹
藪	艹數女攵
噥	口日刂辰
嗥	口白大十
颼	風臼丨又
駟	馬四
砭	石丿之
蟑	虫立日十
蚓	虫弓丨
憩	舌自心
臚	月虎田皿
紉	絲刀丶
葫	艹十口月
鞣	革又㇕亻木
饜	厂日月大丶食
嘗	小冖口匕日
牯	牛十口
囪	鬼彡丶
儈	亻人一四日
鷂	爪牛山鳥
麝	鹿身寸
沌	氵七凵
婀	女阝丁口
瑁	王日目
齷	齒尸至
喋	口廿乚木
悽	忄一彐女
悚	忄木口
驀	艹日大馬
囀	口車車寸
骷	骨十口
爨	臼冂一口木木大火
羸	亡口月羊凡
攫	扌目目隹又
齜	齒止匕
秣	禾一木
僭	亻七儿七儿日
樅	木行人人止
儔	亻士㇕工一口寸
羶	羊亠圍口日一
汨	氵日
閡	門亠乡人
譬	尸口辛言
摒	扌尸䒑艹
齬	齒工㇕口
瞑	目冖日亠八
穡	禾土人人圍口
穌	魚禾
阡	阝千
璩	王虎豕
豺	豸寸丿
獐	犭立日十
琺	王氵土厶
芟	艹殳
俎	人人且
肫	月七凵
彗	丰丰彐
鞦	革禾火
躉	艹日冂厶足
泱	氵冂大
鴆	冖儿鳥
帚	彐冖巾
茁	艹凵山
檄	木白方攵
竽	⺮一寸
咨	冫欠口
逖	之犭火
羋	丨卜卜工
靼	革日一
吩	口八刀
簞	⺮口口日十
佞	亻二女
諉	言禾女
瘍	疒日一勹彡
闐	門十且八
縊	絲䒑八皿
戛	一自戈
璣	王幺幺戈人
蚪	虫冫十
吒	口丿七
倥	亻穴工
猓	犭日木
褥	衤辰寸
孀	女雨木目
菠	艹氵皮
嚶	口貝貝女
跚	足周周一
牖	片户甫
徨	行白王
阱	阝二川
皴	厶八夕皮
黜	四二灬凵山
兗	亠八口儿
磋	石羊工
徘	行非
烊	火羊
鄹	耳又乑阝
彫	周土口彡
紜	絲二厶
嚨	口龍
鏍	金田絲
滓	氵宀辛
娌	女甲二
槨	木亠口子阝
踴	足又用力
驃	馬西示
恫	忄冂一口
憔	忄隹灬
雹	雨勹巳
橄	艹㇕耳攵
皚	白山一口䒑
揆	扌癶一大
婪	木木女
碉	石周土口
譎	言又㇕亻冂八口
奘	爿士大
痱	疒非
疙	疒𠂉乙
湔	氵䒑月刂
潺	氵尸子子子
覲	廿口丰見
劬	勹口力
恿	又用心
坍	土周亠
蚶	虫甘
曷	日勹人乚
侈	亻夕夕
鰍	魚禾火
忖	忄寸
惆	忄冂土口
閂	門一
邐	之一冂丶一冂丶鹿
齟	齒且
鸚	貝貝女鳥
蚵	虫丁口
蛄	虫十口
蠣	虫厂艹日冂厶
俳	亻非
屐	尸行十又
瞽	士口䒑十又目
氤	气圍大
臆	月立日心
徇	行勹日
腆	月冂廿八
遨	之丰力攵
駑	女又馬
匏	大一了勹巳
尷	尤臣⺮皿
蝴	虫十口月
鴦	冂大鳥
峰	山夂丰
飩	食七凵
餾	食氏丶刀田
胛	月甲
獰	犭宀心皿丁
詁	言十口
訃	言卜
疳	疒甘
惴	忄山而
窕	穴氵儿
鼙	士口䒑十又鬼十
鴣	十口鳥
蕈	艹西日十
楫	木口耳
呻	日申
咄	口凵山
骼	骨夂口
饅	食日四又
餛	食日匕匕
狎	犭甲
麾	广木木毛
瑚	王十口月
琿	王冖車
螞	虫馬
蜘	虫矢口
唁	口言
鈸	金大又丶
鰱	魚之車
粳	米一日乂
麩	木人人夕夫
歙	人一口习习欠
諄	言亠口子
媲	女鬼乂匕匕
繅	絲巛日木
盍	土厶皿
萵	艹咼
傀	亻鬼
飪	食丿士
胭	月圍大
謄	月半言
悻	忄土半
圯	土巳
朮	十儿丶
堊	一业土
琵	王王匕匕
頊	王頁
拮	扌士口
頷	人丶㇕口頁
悌	忄丷弓亻
妣	女匕匕
赳	走凵
圾	土㇆人
柞	木𠂉卜
跆	足厶口
牝	牛匕
鏑	金亠丷冂十口
滂	氵亠丷冖方
嫘	女田絲
倀	亻長
皈	白斤又
槁	木亠口冂口
奩	大匚口口口
獗	犭厂䒑凵欠
愴	忄人户口
抉	扌㇕大
柩	木匚⺈丶
螳	虫小冖口土
咆	口勹巳
翕	人一口习习
夤	夕宀一由八
冢	冖豕
醺	酉千四二灬
喟	口田月
咐	口亻寸
甥	生田力
篾	⺮四戊丶
裟	氵小丿亠𧘇
弭	弓耳
媾	女甘冂土
霹	雨尸口辛
蚣	虫八厶
跎	足宀匕
嶝	山癶一口䒑
霑	雨氵卜口
犧	牛羊禾了戈
蚱	虫𠂉卜
罟	四十口
髏	骨數女
磴	石癶一口䒑
臃	月亠乡隹
愎	忄𠂉日夂
軛	車厂巳
苜	艹目
霎	雨立女
蜿	虫宀夗
簸	⺮其皮
惋	忄宀夗
泅	氵圍人
靂	雨厂禾禾止
兕	冂一冂尤
鄱	釆田阝
賃	亻丿士貝
墀	土尸水牛
挈	丰刀手
蟯	虫土土土尤
仃	亻丁
狷	犭口月
麋	鹿米
縲	絲田絲
瓠	大一了瓜
蚯	虫丘
蠕	虫雨而
蹼	足业羊
儐	亻宀一小貝
鈽	金大巾
詆	言氏丶
鬲	一口冂丷丁
螫	土川八攵虫
酩	酉夕口
戢	口耳戈
躂	足之土羊
刎	勹彡刂
簑	⺮亠日𧘇
颺	風日一勹彡
膾	月人一四日
褸	衤數女
擘	尸口辛手
綞	絲千艹二
